datetime,respondent_code,respondent_name,fuel_type,type_name,value,units
2024-09-17 10:00:00,NE,New England,WND,Wind,294.0,megawatthours
2024-09-17 11:00:00,NE,New England,WND,Wind,258.0,megawatthours
2024-09-17 12:00:00,NE,New England,WND,Wind,257.0,megawatthours
2024-09-17 13:00:00,NE,New England,WND,Wind,188.0,megawatthours
2024-09-17 14:00:00,NE,New England,WND,Wind,112.0,megawatthours
2024-09-17 15:00:00,NE,New England,WND,Wind,85.0,megawatthours
2024-09-17 16:00:00,NE,New England,WND,Wind,109.0,megawatthours
2024-09-17 17:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-09-17 18:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-09-17 19:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-09-17 20:00:00,NE,New England,WND,Wind,184.0,megawatthours
2024-09-17 21:00:00,NE,New England,WND,Wind,130.0,megawatthours
2024-09-17 22:00:00,NE,New England,WND,Wind,110.0,megawatthours
2024-09-17 23:00:00,NE,New England,WND,Wind,162.0,megawatthours
2024-09-18 00:00:00,NE,New England,WND,Wind,196.0,megawatthours
2024-09-18 01:00:00,NE,New England,WND,Wind,192.0,megawatthours
2024-09-18 02:00:00,NE,New England,WND,Wind,226.0,megawatthours
2024-09-18 03:00:00,NE,New England,WND,Wind,258.0,megawatthours
2024-09-18 04:00:00,NE,New England,WND,Wind,267.0,megawatthours
2024-09-18 05:00:00,NE,New England,WND,Wind,234.0,megawatthours
2024-09-18 06:00:00,NE,New England,WND,Wind,183.0,megawatthours
2024-09-18 07:00:00,NE,New England,WND,Wind,136.0,megawatthours
2024-09-18 08:00:00,NE,New England,WND,Wind,126.0,megawatthours
2024-09-18 09:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-09-18 10:00:00,NE,New England,WND,Wind,75.0,megawatthours
2024-09-18 11:00:00,NE,New England,WND,Wind,81.0,megawatthours
2024-09-18 12:00:00,NE,New England,WND,Wind,95.0,megawatthours
2024-09-18 13:00:00,NE,New England,WND,Wind,71.0,megawatthours
2024-09-18 14:00:00,NE,New England,WND,Wind,28.0,megawatthours
2024-09-18 15:00:00,NE,New England,WND,Wind,14.0,megawatthours
2024-09-18 16:00:00,NE,New England,WND,Wind,19.0,megawatthours
2024-09-18 17:00:00,NE,New England,WND,Wind,30.0,megawatthours
2024-09-18 18:00:00,NE,New England,WND,Wind,43.0,megawatthours
2024-09-18 19:00:00,NE,New England,WND,Wind,38.0,megawatthours
2024-09-18 20:00:00,NE,New England,WND,Wind,38.0,megawatthours
2024-09-18 21:00:00,NE,New England,WND,Wind,31.0,megawatthours
2024-09-18 22:00:00,NE,New England,WND,Wind,49.0,megawatthours
2024-09-18 23:00:00,NE,New England,WND,Wind,72.0,megawatthours
2024-09-19 00:00:00,NE,New England,WND,Wind,111.0,megawatthours
2024-09-19 01:00:00,NE,New England,WND,Wind,160.0,megawatthours
2024-09-19 02:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-09-19 03:00:00,NE,New England,WND,Wind,141.0,megawatthours
2024-09-19 04:00:00,NE,New England,WND,Wind,123.0,megawatthours
2024-09-19 05:00:00,NE,New England,WND,Wind,84.0,megawatthours
2024-09-19 06:00:00,NE,New England,WND,Wind,69.0,megawatthours
2024-09-19 07:00:00,NE,New England,WND,Wind,69.0,megawatthours
2024-09-19 08:00:00,NE,New England,WND,Wind,103.0,megawatthours
2024-09-19 09:00:00,NE,New England,WND,Wind,113.0,megawatthours
2024-09-19 10:00:00,NE,New England,WND,Wind,109.0,megawatthours
2024-09-19 11:00:00,NE,New England,WND,Wind,129.0,megawatthours
2024-09-19 12:00:00,NE,New England,WND,Wind,127.0,megawatthours
2024-09-19 13:00:00,NE,New England,WND,Wind,94.0,megawatthours
2024-09-19 14:00:00,NE,New England,WND,Wind,65.0,megawatthours
2024-09-19 15:00:00,NE,New England,WND,Wind,61.0,megawatthours
2024-09-19 16:00:00,NE,New England,WND,Wind,68.0,megawatthours
2024-09-19 17:00:00,NE,New England,WND,Wind,67.0,megawatthours
2024-09-19 18:00:00,NE,New England,WND,Wind,73.0,megawatthours
2024-09-19 19:00:00,NE,New England,WND,Wind,79.0,megawatthours
2024-09-19 20:00:00,NE,New England,WND,Wind,85.0,megawatthours
2024-09-19 21:00:00,NE,New England,WND,Wind,96.0,megawatthours
2024-09-19 22:00:00,NE,New England,WND,Wind,115.0,megawatthours
2024-09-19 23:00:00,NE,New England,WND,Wind,177.0,megawatthours
2024-09-20 00:00:00,NE,New England,WND,Wind,220.0,megawatthours
2024-09-20 01:00:00,NE,New England,WND,Wind,280.0,megawatthours
2024-09-20 02:00:00,NE,New England,WND,Wind,331.0,megawatthours
2024-09-20 03:00:00,NE,New England,WND,Wind,368.0,megawatthours
2024-09-20 04:00:00,NE,New England,WND,Wind,387.0,megawatthours
2024-09-20 05:00:00,NE,New England,WND,Wind,432.0,megawatthours
2024-09-20 06:00:00,NE,New England,WND,Wind,442.0,megawatthours
2024-09-20 07:00:00,NE,New England,WND,Wind,435.0,megawatthours
2024-09-20 08:00:00,NE,New England,WND,Wind,357.0,megawatthours
2024-09-20 09:00:00,NE,New England,WND,Wind,328.0,megawatthours
2024-09-20 10:00:00,NE,New England,WND,Wind,328.0,megawatthours
2024-09-20 11:00:00,NE,New England,WND,Wind,343.0,megawatthours
2024-09-20 12:00:00,NE,New England,WND,Wind,365.0,megawatthours
2024-09-20 13:00:00,NE,New England,WND,Wind,381.0,megawatthours
2024-09-20 14:00:00,NE,New England,WND,Wind,351.0,megawatthours
2024-09-20 15:00:00,NE,New England,WND,Wind,318.0,megawatthours
2024-09-20 16:00:00,NE,New England,WND,Wind,277.0,megawatthours
2024-09-20 17:00:00,NE,New England,WND,Wind,243.0,megawatthours
2024-09-20 18:00:00,NE,New England,WND,Wind,226.0,megawatthours
2024-09-20 19:00:00,NE,New England,WND,Wind,252.0,megawatthours
2024-09-20 20:00:00,NE,New England,WND,Wind,255.0,megawatthours
2024-09-20 21:00:00,NE,New England,WND,Wind,266.0,megawatthours
2024-09-20 22:00:00,NE,New England,WND,Wind,261.0,megawatthours
2024-09-20 23:00:00,NE,New England,WND,Wind,269.0,megawatthours
2024-09-21 00:00:00,NE,New England,WND,Wind,321.0,megawatthours
2024-09-21 01:00:00,NE,New England,WND,Wind,402.0,megawatthours
2024-09-21 02:00:00,NE,New England,WND,Wind,490.0,megawatthours
2024-09-21 03:00:00,NE,New England,WND,Wind,419.0,megawatthours
2024-09-21 04:00:00,NE,New England,WND,Wind,404.0,megawatthours
2024-09-21 05:00:00,NE,New England,WND,Wind,394.0,megawatthours
2024-09-21 06:00:00,NE,New England,WND,Wind,365.0,megawatthours
2024-09-21 07:00:00,NE,New England,WND,Wind,324.0,megawatthours
2024-09-21 08:00:00,NE,New England,WND,Wind,301.0,megawatthours
2024-09-21 09:00:00,NE,New England,WND,Wind,281.0,megawatthours
2024-09-21 10:00:00,NE,New England,WND,Wind,301.0,megawatthours
2024-09-21 11:00:00,NE,New England,WND,Wind,332.0,megawatthours
2024-09-21 12:00:00,NE,New England,WND,Wind,317.0,megawatthours
2024-09-21 13:00:00,NE,New England,WND,Wind,262.0,megawatthours
2024-09-21 14:00:00,NE,New England,WND,Wind,277.0,megawatthours
2024-09-21 15:00:00,NE,New England,WND,Wind,299.0,megawatthours
2024-09-21 16:00:00,NE,New England,WND,Wind,205.0,megawatthours
2024-09-21 17:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-09-21 18:00:00,NE,New England,WND,Wind,107.0,megawatthours
2024-09-21 19:00:00,NE,New England,WND,Wind,90.0,megawatthours
2024-09-21 20:00:00,NE,New England,WND,Wind,82.0,megawatthours
2024-09-21 21:00:00,NE,New England,WND,Wind,88.0,megawatthours
2024-09-21 22:00:00,NE,New England,WND,Wind,75.0,megawatthours
2024-09-21 23:00:00,NE,New England,WND,Wind,81.0,megawatthours
2024-09-22 00:00:00,NE,New England,WND,Wind,107.0,megawatthours
2024-09-22 01:00:00,NE,New England,WND,Wind,141.0,megawatthours
2024-09-22 02:00:00,NE,New England,WND,Wind,175.0,megawatthours
2024-09-22 03:00:00,NE,New England,WND,Wind,189.0,megawatthours
2024-09-22 04:00:00,NE,New England,WND,Wind,219.0,megawatthours
2024-09-22 05:00:00,NE,New England,WND,Wind,235.0,megawatthours
2024-09-22 06:00:00,NE,New England,WND,Wind,222.0,megawatthours
2024-09-22 07:00:00,NE,New England,WND,Wind,207.0,megawatthours
2024-09-22 08:00:00,NE,New England,WND,Wind,207.0,megawatthours
2024-09-22 09:00:00,NE,New England,WND,Wind,218.0,megawatthours
2024-09-22 10:00:00,NE,New England,WND,Wind,216.0,megawatthours
2024-09-22 11:00:00,NE,New England,WND,Wind,245.0,megawatthours
2024-09-22 12:00:00,NE,New England,WND,Wind,245.0,megawatthours
2024-09-22 13:00:00,NE,New England,WND,Wind,208.0,megawatthours
2024-09-22 14:00:00,NE,New England,WND,Wind,216.0,megawatthours
2024-09-22 15:00:00,NE,New England,WND,Wind,271.0,megawatthours
2024-09-22 16:00:00,NE,New England,WND,Wind,280.0,megawatthours
2024-09-22 17:00:00,NE,New England,WND,Wind,231.0,megawatthours
2024-09-22 18:00:00,NE,New England,WND,Wind,207.0,megawatthours
2024-09-22 19:00:00,NE,New England,WND,Wind,192.0,megawatthours
2024-09-22 20:00:00,NE,New England,WND,Wind,202.0,megawatthours
2024-09-22 21:00:00,NE,New England,WND,Wind,182.0,megawatthours
2024-09-22 22:00:00,NE,New England,WND,Wind,191.0,megawatthours
2024-09-22 23:00:00,NE,New England,WND,Wind,213.0,megawatthours
2024-09-23 00:00:00,NE,New England,WND,Wind,241.0,megawatthours
2024-09-23 01:00:00,NE,New England,WND,Wind,261.0,megawatthours
2024-09-23 02:00:00,NE,New England,WND,Wind,262.0,megawatthours
2024-09-23 03:00:00,NE,New England,WND,Wind,239.0,megawatthours
2024-09-23 04:00:00,NE,New England,WND,Wind,329.0,megawatthours
2024-09-23 05:00:00,NE,New England,WND,Wind,261.0,megawatthours
2024-09-23 06:00:00,NE,New England,WND,Wind,249.0,megawatthours
2024-09-23 07:00:00,NE,New England,WND,Wind,262.0,megawatthours
2024-09-23 08:00:00,NE,New England,WND,Wind,249.0,megawatthours
2024-09-23 09:00:00,NE,New England,WND,Wind,254.0,megawatthours
2024-09-23 10:00:00,NE,New England,WND,Wind,274.0,megawatthours
2024-09-23 11:00:00,NE,New England,WND,Wind,266.0,megawatthours
2024-09-23 12:00:00,NE,New England,WND,Wind,234.0,megawatthours
2024-09-23 13:00:00,NE,New England,WND,Wind,194.0,megawatthours
2024-09-23 14:00:00,NE,New England,WND,Wind,166.0,megawatthours
2024-09-23 15:00:00,NE,New England,WND,Wind,128.0,megawatthours
2024-09-23 16:00:00,NE,New England,WND,Wind,115.0,megawatthours
2024-09-23 17:00:00,NE,New England,WND,Wind,115.0,megawatthours
2024-09-23 18:00:00,NE,New England,WND,Wind,95.0,megawatthours
2024-09-23 19:00:00,NE,New England,WND,Wind,80.0,megawatthours
2024-09-23 20:00:00,NE,New England,WND,Wind,82.0,megawatthours
2024-09-23 21:00:00,NE,New England,WND,Wind,77.0,megawatthours
2024-09-23 22:00:00,NE,New England,WND,Wind,71.0,megawatthours
2024-09-23 23:00:00,NE,New England,WND,Wind,77.0,megawatthours
2024-09-24 00:00:00,NE,New England,WND,Wind,94.0,megawatthours
2024-09-24 01:00:00,NE,New England,WND,Wind,111.0,megawatthours
2024-09-24 02:00:00,NE,New England,WND,Wind,132.0,megawatthours
2024-09-24 03:00:00,NE,New England,WND,Wind,149.0,megawatthours
2024-09-24 04:00:00,NE,New England,WND,Wind,131.0,megawatthours
2024-09-24 05:00:00,NE,New England,WND,Wind,110.0,megawatthours
2024-09-24 06:00:00,NE,New England,WND,Wind,122.0,megawatthours
2024-09-24 07:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-09-24 08:00:00,NE,New England,WND,Wind,156.0,megawatthours
2024-09-24 09:00:00,NE,New England,WND,Wind,177.0,megawatthours
2024-09-24 10:00:00,NE,New England,WND,Wind,178.0,megawatthours
2024-09-24 11:00:00,NE,New England,WND,Wind,176.0,megawatthours
2024-09-24 12:00:00,NE,New England,WND,Wind,182.0,megawatthours
2024-09-24 13:00:00,NE,New England,WND,Wind,150.0,megawatthours
2024-09-24 14:00:00,NE,New England,WND,Wind,140.0,megawatthours
2024-09-24 15:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-09-24 16:00:00,NE,New England,WND,Wind,136.0,megawatthours
2024-09-24 17:00:00,NE,New England,WND,Wind,119.0,megawatthours
2024-09-24 18:00:00,NE,New England,WND,Wind,116.0,megawatthours
2024-09-24 19:00:00,NE,New England,WND,Wind,111.0,megawatthours
2024-09-24 20:00:00,NE,New England,WND,Wind,103.0,megawatthours
2024-09-24 21:00:00,NE,New England,WND,Wind,115.0,megawatthours
2024-09-24 22:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-09-24 23:00:00,NE,New England,WND,Wind,156.0,megawatthours
2024-09-25 00:00:00,NE,New England,WND,Wind,206.0,megawatthours
2024-09-25 01:00:00,NE,New England,WND,Wind,294.0,megawatthours
2024-09-25 02:00:00,NE,New England,WND,Wind,389.0,megawatthours
2024-09-25 03:00:00,NE,New England,WND,Wind,409.0,megawatthours
2024-09-25 04:00:00,NE,New England,WND,Wind,431.0,megawatthours
2024-09-25 05:00:00,NE,New England,WND,Wind,429.0,megawatthours
2024-09-25 06:00:00,NE,New England,WND,Wind,465.0,megawatthours
2024-09-25 07:00:00,NE,New England,WND,Wind,479.0,megawatthours
2024-09-25 08:00:00,NE,New England,WND,Wind,497.0,megawatthours
2024-09-25 09:00:00,NE,New England,WND,Wind,474.0,megawatthours
2024-09-25 10:00:00,NE,New England,WND,Wind,432.0,megawatthours
2024-09-25 11:00:00,NE,New England,WND,Wind,390.0,megawatthours
2024-09-25 12:00:00,NE,New England,WND,Wind,358.0,megawatthours
2024-09-25 13:00:00,NE,New England,WND,Wind,292.0,megawatthours
2024-09-25 14:00:00,NE,New England,WND,Wind,239.0,megawatthours
2024-09-25 15:00:00,NE,New England,WND,Wind,238.0,megawatthours
2024-09-25 16:00:00,NE,New England,WND,Wind,271.0,megawatthours
2024-09-25 17:00:00,NE,New England,WND,Wind,258.0,megawatthours
2024-09-25 18:00:00,NE,New England,WND,Wind,238.0,megawatthours
2024-09-25 19:00:00,NE,New England,WND,Wind,272.0,megawatthours
2024-09-25 20:00:00,NE,New England,WND,Wind,266.0,megawatthours
2024-09-25 21:00:00,NE,New England,WND,Wind,289.0,megawatthours
2024-09-25 22:00:00,NE,New England,WND,Wind,308.0,megawatthours
2024-09-25 23:00:00,NE,New England,WND,Wind,333.0,megawatthours
2024-09-26 00:00:00,NE,New England,WND,Wind,335.0,megawatthours
2024-09-26 01:00:00,NE,New England,WND,Wind,360.0,megawatthours
2024-09-26 02:00:00,NE,New England,WND,Wind,350.0,megawatthours
2024-09-26 03:00:00,NE,New England,WND,Wind,351.0,megawatthours
2024-09-26 04:00:00,NE,New England,WND,Wind,358.0,megawatthours
2024-09-26 05:00:00,NE,New England,WND,Wind,341.0,megawatthours
2024-09-26 06:00:00,NE,New England,WND,Wind,333.0,megawatthours
2024-09-26 07:00:00,NE,New England,WND,Wind,323.0,megawatthours
2024-09-26 08:00:00,NE,New England,WND,Wind,342.0,megawatthours
2024-09-26 09:00:00,NE,New England,WND,Wind,370.0,megawatthours
2024-09-26 10:00:00,NE,New England,WND,Wind,387.0,megawatthours
2024-09-26 11:00:00,NE,New England,WND,Wind,431.0,megawatthours
2024-09-26 12:00:00,NE,New England,WND,Wind,505.0,megawatthours
2024-09-26 13:00:00,NE,New England,WND,Wind,461.0,megawatthours
2024-09-26 14:00:00,NE,New England,WND,Wind,456.0,megawatthours
2024-09-26 15:00:00,NE,New England,WND,Wind,484.0,megawatthours
2024-09-26 16:00:00,NE,New England,WND,Wind,422.0,megawatthours
2024-09-26 17:00:00,NE,New England,WND,Wind,446.0,megawatthours
2024-09-26 18:00:00,NE,New England,WND,Wind,464.0,megawatthours
2024-09-26 19:00:00,NE,New England,WND,Wind,444.0,megawatthours
2024-09-26 20:00:00,NE,New England,WND,Wind,354.0,megawatthours
2024-09-26 21:00:00,NE,New England,WND,Wind,299.0,megawatthours
2024-09-26 22:00:00,NE,New England,WND,Wind,342.0,megawatthours
2024-09-26 23:00:00,NE,New England,WND,Wind,359.0,megawatthours
2024-09-27 00:00:00,NE,New England,WND,Wind,303.0,megawatthours
2024-09-27 01:00:00,NE,New England,WND,Wind,355.0,megawatthours
2024-09-27 02:00:00,NE,New England,WND,Wind,273.0,megawatthours
2024-09-27 03:00:00,NE,New England,WND,Wind,203.0,megawatthours
2024-09-27 04:00:00,NE,New England,WND,Wind,181.0,megawatthours
2024-09-27 05:00:00,NE,New England,WND,Wind,184.0,megawatthours
2024-09-27 06:00:00,NE,New England,WND,Wind,151.0,megawatthours
2024-09-27 07:00:00,NE,New England,WND,Wind,148.0,megawatthours
2024-09-27 08:00:00,NE,New England,WND,Wind,177.0,megawatthours
2024-09-27 09:00:00,NE,New England,WND,Wind,177.0,megawatthours
2024-09-27 10:00:00,NE,New England,WND,Wind,158.0,megawatthours
2024-09-27 11:00:00,NE,New England,WND,Wind,160.0,megawatthours
2024-09-27 12:00:00,NE,New England,WND,Wind,235.0,megawatthours
2024-09-27 13:00:00,NE,New England,WND,Wind,237.0,megawatthours
2024-09-27 14:00:00,NE,New England,WND,Wind,240.0,megawatthours
2024-09-27 15:00:00,NE,New England,WND,Wind,276.0,megawatthours
2024-09-27 16:00:00,NE,New England,WND,Wind,306.0,megawatthours
2024-09-27 17:00:00,NE,New England,WND,Wind,263.0,megawatthours
2024-09-27 18:00:00,NE,New England,WND,Wind,263.0,megawatthours
2024-09-27 19:00:00,NE,New England,WND,Wind,237.0,megawatthours
2024-09-27 20:00:00,NE,New England,WND,Wind,183.0,megawatthours
2024-09-27 21:00:00,NE,New England,WND,Wind,134.0,megawatthours
2024-09-27 22:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-09-27 23:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-09-28 00:00:00,NE,New England,WND,Wind,198.0,megawatthours
2024-09-28 01:00:00,NE,New England,WND,Wind,216.0,megawatthours
2024-09-28 02:00:00,NE,New England,WND,Wind,218.0,megawatthours
2024-09-28 03:00:00,NE,New England,WND,Wind,251.0,megawatthours
2024-09-28 04:00:00,NE,New England,WND,Wind,246.0,megawatthours
2024-09-28 05:00:00,NE,New England,WND,Wind,173.0,megawatthours
2024-09-28 06:00:00,NE,New England,WND,Wind,120.0,megawatthours
2024-09-28 07:00:00,NE,New England,WND,Wind,89.0,megawatthours
2024-09-28 08:00:00,NE,New England,WND,Wind,61.0,megawatthours
2024-09-28 09:00:00,NE,New England,WND,Wind,34.0,megawatthours
2024-09-28 10:00:00,NE,New England,WND,Wind,29.0,megawatthours
2024-09-28 11:00:00,NE,New England,WND,Wind,44.0,megawatthours
2024-09-28 12:00:00,NE,New England,WND,Wind,79.0,megawatthours
2024-09-28 13:00:00,NE,New England,WND,Wind,85.0,megawatthours
2024-09-28 14:00:00,NE,New England,WND,Wind,74.0,megawatthours
2024-09-28 15:00:00,NE,New England,WND,Wind,47.0,megawatthours
2024-09-28 16:00:00,NE,New England,WND,Wind,26.0,megawatthours
2024-09-28 17:00:00,NE,New England,WND,Wind,23.0,megawatthours
2024-09-28 18:00:00,NE,New England,WND,Wind,29.0,megawatthours
2024-09-28 19:00:00,NE,New England,WND,Wind,33.0,megawatthours
2024-09-28 20:00:00,NE,New England,WND,Wind,35.0,megawatthours
2024-09-28 21:00:00,NE,New England,WND,Wind,32.0,megawatthours
2024-09-28 22:00:00,NE,New England,WND,Wind,49.0,megawatthours
2024-09-28 23:00:00,NE,New England,WND,Wind,65.0,megawatthours
2024-09-29 00:00:00,NE,New England,WND,Wind,74.0,megawatthours
2024-09-29 01:00:00,NE,New England,WND,Wind,95.0,megawatthours
2024-09-29 02:00:00,NE,New England,WND,Wind,93.0,megawatthours
2024-09-29 03:00:00,NE,New England,WND,Wind,85.0,megawatthours
2024-09-29 04:00:00,NE,New England,WND,Wind,107.0,megawatthours
2024-09-29 05:00:00,NE,New England,WND,Wind,94.0,megawatthours
2024-09-29 06:00:00,NE,New England,WND,Wind,71.0,megawatthours
2024-09-29 07:00:00,NE,New England,WND,Wind,43.0,megawatthours
2024-09-29 08:00:00,NE,New England,WND,Wind,33.0,megawatthours
2024-09-29 09:00:00,NE,New England,WND,Wind,33.0,megawatthours
2024-09-29 10:00:00,NE,New England,WND,Wind,39.0,megawatthours
2024-09-29 11:00:00,NE,New England,WND,Wind,55.0,megawatthours
2024-09-29 12:00:00,NE,New England,WND,Wind,67.0,megawatthours
2024-09-29 13:00:00,NE,New England,WND,Wind,47.0,megawatthours
2024-09-29 14:00:00,NE,New England,WND,Wind,29.0,megawatthours
2024-09-29 15:00:00,NE,New England,WND,Wind,23.0,megawatthours
2024-09-29 16:00:00,NE,New England,WND,Wind,23.0,megawatthours
2024-09-29 17:00:00,NE,New England,WND,Wind,22.0,megawatthours
2024-09-29 18:00:00,NE,New England,WND,Wind,20.0,megawatthours
2024-09-29 19:00:00,NE,New England,WND,Wind,17.0,megawatthours
2024-09-29 20:00:00,NE,New England,WND,Wind,26.0,megawatthours
2024-09-29 21:00:00,NE,New England,WND,Wind,37.0,megawatthours
2024-09-29 22:00:00,NE,New England,WND,Wind,61.0,megawatthours
2024-09-29 23:00:00,NE,New England,WND,Wind,88.0,megawatthours
2024-09-30 00:00:00,NE,New England,WND,Wind,129.0,megawatthours
2024-09-30 01:00:00,NE,New England,WND,Wind,144.0,megawatthours
2024-09-30 02:00:00,NE,New England,WND,Wind,151.0,megawatthours
2024-09-30 03:00:00,NE,New England,WND,Wind,143.0,megawatthours
2024-09-30 04:00:00,NE,New England,WND,Wind,134.0,megawatthours
2024-09-30 05:00:00,NE,New England,WND,Wind,138.0,megawatthours
2024-09-30 06:00:00,NE,New England,WND,Wind,159.0,megawatthours
2024-09-30 07:00:00,NE,New England,WND,Wind,195.0,megawatthours
2024-09-30 08:00:00,NE,New England,WND,Wind,201.0,megawatthours
2024-09-30 09:00:00,NE,New England,WND,Wind,196.0,megawatthours
2024-09-30 10:00:00,NE,New England,WND,Wind,201.0,megawatthours
2024-09-30 11:00:00,NE,New England,WND,Wind,202.0,megawatthours
2024-09-30 12:00:00,NE,New England,WND,Wind,187.0,megawatthours
2024-09-30 13:00:00,NE,New England,WND,Wind,126.0,megawatthours
2024-09-30 14:00:00,NE,New England,WND,Wind,57.0,megawatthours
2024-09-30 15:00:00,NE,New England,WND,Wind,39.0,megawatthours
2024-09-30 16:00:00,NE,New England,WND,Wind,36.0,megawatthours
2024-09-30 17:00:00,NE,New England,WND,Wind,40.0,megawatthours
2024-09-30 18:00:00,NE,New England,WND,Wind,47.0,megawatthours
2024-09-30 19:00:00,NE,New England,WND,Wind,48.0,megawatthours
2024-09-30 20:00:00,NE,New England,WND,Wind,54.0,megawatthours
2024-09-30 21:00:00,NE,New England,WND,Wind,69.0,megawatthours
2024-09-30 22:00:00,NE,New England,WND,Wind,85.0,megawatthours
2024-09-30 23:00:00,NE,New England,WND,Wind,137.0,megawatthours
2024-10-01 00:00:00,NE,New England,WND,Wind,220.0,megawatthours
2024-10-01 01:00:00,NE,New England,WND,Wind,316.0,megawatthours
2024-10-01 02:00:00,NE,New England,WND,Wind,363.0,megawatthours
2024-10-01 03:00:00,NE,New England,WND,Wind,342.0,megawatthours
2024-10-01 04:00:00,NE,New England,WND,Wind,402.0,megawatthours
2024-10-01 05:00:00,NE,New England,WND,Wind,425.0,megawatthours
2024-10-01 06:00:00,NE,New England,WND,Wind,392.0,megawatthours
2024-10-01 07:00:00,NE,New England,WND,Wind,370.0,megawatthours
2024-10-01 08:00:00,NE,New England,WND,Wind,280.0,megawatthours
2024-10-01 09:00:00,NE,New England,WND,Wind,224.0,megawatthours
2024-10-01 10:00:00,NE,New England,WND,Wind,194.0,megawatthours
2024-10-01 11:00:00,NE,New England,WND,Wind,173.0,megawatthours
2024-10-01 12:00:00,NE,New England,WND,Wind,174.0,megawatthours
2024-10-01 13:00:00,NE,New England,WND,Wind,146.0,megawatthours
2024-10-01 14:00:00,NE,New England,WND,Wind,88.0,megawatthours
2024-10-01 15:00:00,NE,New England,WND,Wind,67.0,megawatthours
2024-10-01 16:00:00,NE,New England,WND,Wind,71.0,megawatthours
2024-10-01 17:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-10-01 18:00:00,NE,New England,WND,Wind,83.0,megawatthours
2024-10-01 19:00:00,NE,New England,WND,Wind,79.0,megawatthours
2024-10-01 20:00:00,NE,New England,WND,Wind,90.0,megawatthours
2024-10-01 21:00:00,NE,New England,WND,Wind,105.0,megawatthours
2024-10-01 22:00:00,NE,New England,WND,Wind,114.0,megawatthours
2024-10-01 23:00:00,NE,New England,WND,Wind,167.0,megawatthours
2024-10-02 00:00:00,NE,New England,WND,Wind,205.0,megawatthours
2024-10-02 01:00:00,NE,New England,WND,Wind,226.0,megawatthours
2024-10-02 02:00:00,NE,New England,WND,Wind,257.0,megawatthours
2024-10-02 03:00:00,NE,New England,WND,Wind,282.0,megawatthours
2024-10-02 04:00:00,NE,New England,WND,Wind,310.0,megawatthours
2024-10-02 05:00:00,NE,New England,WND,Wind,328.0,megawatthours
2024-10-02 06:00:00,NE,New England,WND,Wind,350.0,megawatthours
2024-10-02 07:00:00,NE,New England,WND,Wind,362.0,megawatthours
2024-10-02 08:00:00,NE,New England,WND,Wind,318.0,megawatthours
2024-10-02 09:00:00,NE,New England,WND,Wind,282.0,megawatthours
2024-10-02 10:00:00,NE,New England,WND,Wind,254.0,megawatthours
2024-10-02 11:00:00,NE,New England,WND,Wind,210.0,megawatthours
2024-10-02 12:00:00,NE,New England,WND,Wind,216.0,megawatthours
2024-10-02 13:00:00,NE,New England,WND,Wind,164.0,megawatthours
2024-10-02 14:00:00,NE,New England,WND,Wind,123.0,megawatthours
2024-10-02 15:00:00,NE,New England,WND,Wind,93.0,megawatthours
2024-10-02 16:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-10-02 17:00:00,NE,New England,WND,Wind,82.0,megawatthours
2024-10-02 18:00:00,NE,New England,WND,Wind,92.0,megawatthours
2024-10-02 19:00:00,NE,New England,WND,Wind,99.0,megawatthours
2024-10-02 20:00:00,NE,New England,WND,Wind,126.0,megawatthours
2024-10-02 21:00:00,NE,New England,WND,Wind,139.0,megawatthours
2024-10-02 22:00:00,NE,New England,WND,Wind,112.0,megawatthours
2024-10-02 23:00:00,NE,New England,WND,Wind,108.0,megawatthours
2024-10-03 00:00:00,NE,New England,WND,Wind,171.0,megawatthours
2024-10-03 01:00:00,NE,New England,WND,Wind,239.0,megawatthours
2024-10-03 02:00:00,NE,New England,WND,Wind,280.0,megawatthours
2024-10-03 03:00:00,NE,New England,WND,Wind,294.0,megawatthours
2024-10-03 04:00:00,NE,New England,WND,Wind,290.0,megawatthours
2024-10-03 05:00:00,NE,New England,WND,Wind,264.0,megawatthours
2024-10-03 06:00:00,NE,New England,WND,Wind,245.0,megawatthours
2024-10-03 07:00:00,NE,New England,WND,Wind,230.0,megawatthours
2024-10-03 08:00:00,NE,New England,WND,Wind,238.0,megawatthours
2024-10-03 09:00:00,NE,New England,WND,Wind,211.0,megawatthours
2024-10-03 10:00:00,NE,New England,WND,Wind,176.0,megawatthours
2024-10-03 11:00:00,NE,New England,WND,Wind,162.0,megawatthours
2024-10-03 12:00:00,NE,New England,WND,Wind,160.0,megawatthours
2024-10-03 13:00:00,NE,New England,WND,Wind,139.0,megawatthours
